,cp_name
2185,현대제철 울산공장
2186,현대제철 인천공장
2187,현대제철 포항공장
2188,현대제철_포항2공장
2189,대한제당(주)
2190,대한제당(주)인천사료
2191,태광산업(주)
2192,태광산업(주) 반여공장
2193,태광산업(주) 석유화학 1공장
2194,태광산업(주) 석유화학 2공장
2195,태광산업(주) 석유화학 3공장
2196,태광산업(주) 울산공장
2197,태광산업(주)대구사업소
2198,(주)케이씨씨
2199,(주)케이씨씨 김천공장
2200,라이온코리아(주)
2201,삼성전기(주) 수원사업장
2202,삼성전기(주) 부산사업장
2203,삼성전기(주) 세종사업장
2204,(주)한독 음성공장
2205,(주)풍산
2206,(주)풍산 안강사업장
2207,(주)풍산 울산사업장
2208,현대자동차(주) 본사
2209,현대자동차 서비스센터
2210,현대자동차 아산공장
2211,현대자동차 연구시설
2212,현대자동차 울산공장
2213,현대자동차 전주공장
2214,(주)필맥스
2215,롯데알미늄 본사
2216,롯데알미늄 안산1공장
2217,롯데알미늄 진천공장
2218,롯데알미늄 평택공장
2219,LG이노텍 본사
2220,LG이노텍 광주사업장
2221,"LG이노텍 구미 2,3사업장"
2222,"LG이노텍 구미1,1A사업장"
2223,LG이노텍 마곡R&D캠퍼스
2224,LG이노텍 안산R&D캠퍼스
2225,LG이노텍 파주사업장
2226,LG이노텍 평택사업장
2227,LG이노텍_구미4(C4) 사업장
2228,기아 주식회사
2229,기아 주식회사 광명공장
2230,기아 주식회사 광주완성차공장
2231,기아 주식회사 광주하남공장
2232,기아 주식회사 화성공장
2233,(주)유니드
2234,(주)유니드-화학_울산공장 
2235,한화솔루션(주)
2236,한화솔루션(주) 여수
2237,한화솔루션(주) 여수2
2238,한화솔루션(주) 울산1
2239,한화솔루션(주) 울산2
2240,한화솔루션(주) 울산3
2241,한화솔루션(주) 중앙연구소
2242,한화솔루션(주) 티디아이
2243,한화솔루션㈜ 음성 제2사업장
2244,한화솔루션㈜ 진천사업장
2245,주식회사 전주페이퍼 (전주)
2246,고려아연(주)
2247,고려아연(주)온산제련소
2248,현대위아(주) 창원1공장
2249,현대위아(주) 광주공장
2250,현대위아(주) 서산공장
2251,현대위아(주) 안산1공장
2252,현대위아(주) 안산2공장
2253,현대위아(주) 울산1공장
2254,현대위아(주) 울산3공장
2255,현대위아(주) 의왕연구소
2256,현대위아(주) 창원2공장
2257,현대위아(주) 창원4공장
2258,현대위아(주) 창원5공장
2259,현대위아(주) 평택공장
2260,현대위아(주)창원3공장
2261,(주)어프로티움 울산 1공장
2262,(주)어프로티움 서산공장
2263,(주)어프로티움 울산 2공장
2264,LS ELECTRIC 본사
2265,LS일렉트릭 부산공장
2266,LS일렉트릭 천안사업장
2267,LS일렉트릭 청주사업장
2268,(주)오뚜기센터
2269,(주)오뚜기 대풍공장
2270,(주)오뚜기 삼남공장
2271,(주)오뚜기 안양공장
2272,(주)오뚜기 포승공장
2273,재원산업
2274,해태htb(주)천안공장
2275,(주)풍정주공 본사
2276,이녹스첨단소재
2277,에이치디현대일렉트릭(주)
2278,에이치디현대일렉트릭(주) 선암공장
2279,(주)한영특수강
2280,한국앤컴퍼니(주)
2281,한국앤컴퍼니(주) 대전공장
2282,한국앤컴퍼니(주) 전주공장
2283,(주)원익아이피에스
2284,삼화페인트공업(주) 대표사업
2285,(주)지씨셀
2286,(주)동인섬유
2287,한국지엠(주) 부평공장 (본사)
2288,한국지엠(주) 보령공장
2289,한국지엠(주) 창원공장
2290,ROHMKOREA 대전공장
2291,롯데정밀화학(주)
2292,롯데정밀화학(주) 인천
2293,(주)휴비스 전주공장
2294,(주)휴비스
2295,코카콜라음료(주) 여주공장
2296,코카콜라음료(주) 광주공장
2297,삼성전자(주) 수원사업장
2298,삼성전자(주) CS아카데미
2299,삼성전자(주) SAIT
2300,삼성전자(주) 광주2사업장
2301,삼성전자(주) 구미사업장
2302,삼성전자(주) 기흥사업장
2303,삼성전자(주) 서울R&D
2304,삼성전자(주) 서울대공동연구소
2305,삼성전자(주) 서초사옥
2306,삼성전자(주) 온양사업장
2307,삼성전자(주) 인재개발원
2308,삼성전자(주) 천안사업장(TP)
2309,삼성전자(주) 평택사업장
2310,삼성전자(주) 하남사업장
2311,삼성전자(주) 화성사업장
2312,(주)엘엑스엠엠에이
2313,(주)엘엑스엠엠에이 MMA2공장
2314,(주)엘엑스엠엠에이 피엠엠에이
2315,셰플러코리아 유한책임회사 창원1공장
2316,셰플러코리아 유한책임회사 전주공장
2317,셰플러코리아 유한책임회사 창원2공장
2318,셰플러코리아 유한책임회사 창원3공장
2319,한화임팩트주식회사 울산사업장
2320,한화임팩트주식회사 대산사업장
2321,스템코(주)
2322,라이온코리아(주)
2323,금호미쓰이화학(주)
2324,삼성전기(주) 수원사업장
2325,삼성전기(주) 부산사업장
2326,삼성전기(주) 세종사업장
2327,SK하이닉스(주) 이천본사
2328,SK하이닉스(주) 분당사업장
2329,SK하이닉스(주) 청주사업장
2330,DL케미칼(주)HDPE공장
2331,DL케미칼(주) 본사 사옥(돈의문센터)
2332,DL케미칼(주)여수C4공장
2333,DL케미칼(주)여수LHDPE공장
2334,DL케미칼(주)여수PB공장
2335,온세미컨덕터코리아(주)
2336,한화토탈(주)
2337,(주)한독 음성공장
2338,한온시스템(주) 대전공장
2339,한온시스템(주) 평택공장
2340,한온시스템(주)_울산공장
2341,볼보그룹코리아(주)
2342,롯데이네오스화학
2343,도레이첨단소재(주)
2344,도레이첨단소재(주)_구미2공장
2345,도레이첨단소재(주)_구미5공장
2346,도레이첨단소재(주)_안성공장
2347,도레이첨단소재(주)_유구공장
2348,도레이첨단소재(주)구미1공장
2349,도레이첨단소재(주)구미4공장
2350,도레이첨단소재(주)군산공장
2351,(주)국순당 횡성공장
2352,(주)DB하이텍 부천공장
2353,(주)DB하이텍 상우공장
2354,동서석유화학(주)
2355,서울우유협동조합 안산공장
2356,서울우유협동조합 거창공장
2357,서울우유협동조합 양주신공장
2358,(주)엠에스씨
2359,(주)디비메탈
2360,(주)디비메탈 동해공장
2361,르노코리아자동차 주식회사(부산공장)
2362,르노코리아자동차 기흥연구소
2363,르노코리아자동차 영업본부
2364,한국타이어앤테크놀로지(주) 본사
2365,한국타이어앤테크놀로지(주) 금산공장
2366,한국타이어앤테크놀로지(주) 대전공장
2367,한국타이어앤테크놀로지(주) 생산기술연구소
2368,한국테크노돔
2369,넥센타이어(주) 양산공장
2370,넥센타이어(주) 창녕공장
2371,SK케미칼(본사)
2372,SK케미칼 울산
2373,SK케미칼 청주
2374,에이치디현대인프라코어 인천공장
2375,에이치디현대인프라코어 군산공장
2376,영화금속(주)
2377,영화금속(주)_함안공장
2378,영화금속(주)제2공장
2379,현대제철
2380,현대제철 당진제철소
2381,현대제철 순천공장
2382,현대제철 예산2공장
2383,현대제철 예산공장
2384,현대제철 울산 대구경공장
2385,현대제철 울산공장
2386,현대제철 인천공장
2387,현대제철 포항공장
2388,현대제철_포항2공장
2389,대한제당(주)
2390,대한제당(주)인천사료
2391,태광산업(주)
2392,태광산업(주) 반여공장
2393,태광산업(주) 석유화학 1공장
2394,태광산업(주) 석유화학 2공장
2395,태광산업(주) 석유화학 3공장
2396,태광산업(주) 울산공장
2397,태광산업(주)대구사업소
2398,(주)케이씨씨
2399,(주)케이씨씨 김천공장
2400,라이온코리아(주)
2401,삼성전기(주) 수원사업장
2402,삼성전기(주) 부산사업장
2403,삼성전기(주) 세종사업장
2404,(주)한독 음성공장
2405,(주)풍산
2406,(주)풍산 안강사업장
2407,(주)풍산 울산사업장
2408,현대자동차(주) 본사
2409,현대자동차 서비스센터
2410,현대자동차 아산공장
2411,현대자동차 연구시설
2412,현대자동차 울산공장
2413,현대자동차 전주공장
2414,(주)필맥스
2415,롯데알미늄 본사
2416,롯데알미늄 안산1공장
2417,롯데알미늄 진천공장
2418,롯데알미늄 평택공장
2419,LG이노텍 본사
2420,LG이노텍 광주사업장
2421,"LG이노텍 구미 2,3사업장"
2422,"LG이노텍 구미1,1A사업장"
2423,LG이노텍 마곡R&D캠퍼스
2424,LG이노텍 안산R&D캠퍼스
2425,LG이노텍 파주사업장
2426,LG이노텍 평택사업장
2427,LG이노텍_구미4(C4) 사업장
2428,기아 주식회사
2429,기아 주식회사 광명공장
2430,기아 주식회사 광주완성차공장
2431,기아 주식회사 광주하남공장
2432,기아 주식회사 화성공장
2433,(주)유니드
2434,(주)유니드-화학_울산공장 
2435,한화솔루션(주)
2436,한화솔루션(주) 여수
2437,한화솔루션(주) 여수2
2438,한화솔루션(주) 울산1
2439,한화솔루션(주) 울산2
2440,한화솔루션(주) 울산3
2441,한화솔루션(주) 중앙연구소
2442,한화솔루션(주) 티디아이
2443,한화솔루션㈜ 음성 제2사업장
2444,한화솔루션㈜ 진천사업장
2445,주식회사 전주페이퍼 (전주)
2446,고려아연(주)
2447,고려아연(주)온산제련소
2448,현대위아(주) 창원1공장
2449,현대위아(주) 광주공장
2450,현대위아(주) 서산공장
2451,현대위아(주) 안산1공장
2452,현대위아(주) 안산2공장
2453,현대위아(주) 울산1공장
2454,현대위아(주) 울산3공장
2455,현대위아(주) 의왕연구소
2456,현대위아(주) 창원2공장
2457,현대위아(주) 창원4공장
2458,현대위아(주) 창원5공장
2459,현대위아(주) 평택공장
2460,현대위아(주)창원3공장
2461,(주)어프로티움 울산 1공장
2462,(주)어프로티움 서산공장
2463,(주)어프로티움 울산 2공장
2464,LS ELECTRIC 본사
2465,LS일렉트릭 부산공장
2466,LS일렉트릭 천안사업장
2467,LS일렉트릭 청주사업장
2468,(주)오뚜기센터
2469,(주)오뚜기 대풍공장
2470,(주)오뚜기 삼남공장
2471,(주)오뚜기 안양공장
2472,(주)오뚜기 포승공장
2473,재원산업
2474,해태htb(주)천안공장
2475,(주)풍정주공 본사
2476,이녹스첨단소재
2477,에이치디현대일렉트릭(주)
2478,에이치디현대일렉트릭(주) 선암공장
2479,(주)한영특수강
2480,한국앤컴퍼니(주)
2481,한국앤컴퍼니(주) 대전공장
2482,한국앤컴퍼니(주) 전주공장
2483,(주)원익아이피에스
2484,삼화페인트공업(주) 대표사업
2485,(주)지씨셀
2486,(주)동인섬유
2487,한국지엠(주) 부평공장 (본사)
2488,한국지엠(주) 보령공장
2489,한국지엠(주) 창원공장
2490,ROHMKOREA 대전공장
2491,롯데정밀화학(주)
2492,롯데정밀화학(주) 인천
2493,(주)휴비스 전주공장
2494,(주)휴비스
2495,코카콜라음료(주) 여주공장
2496,코카콜라음료(주) 광주공장
2497,삼성전자(주) 수원사업장
2498,삼성전자(주) CS아카데미
2499,삼성전자(주) SAIT
2500,삼성전자(주) 광주2사업장
2501,삼성전자(주) 구미사업장
2502,삼성전자(주) 기흥사업장
2503,삼성전자(주) 서울R&D
2504,삼성전자(주) 서울대공동연구소
2505,삼성전자(주) 서초사옥
2506,삼성전자(주) 온양사업장
2507,삼성전자(주) 인재개발원
2508,삼성전자(주) 천안사업장(TP)
2509,삼성전자(주) 평택사업장
2510,삼성전자(주) 하남사업장
2511,삼성전자(주) 화성사업장
2512,(주)엘엑스엠엠에이
2513,(주)엘엑스엠엠에이 MMA2공장
2514,(주)엘엑스엠엠에이 피엠엠에이
2515,셰플러코리아 유한책임회사 창원1공장
2516,셰플러코리아 유한책임회사 전주공장
2517,셰플러코리아 유한책임회사 창원2공장
2518,셰플러코리아 유한책임회사 창원3공장
2519,한화임팩트주식회사 울산사업장
2520,한화임팩트주식회사 대산사업장
2521,스템코(주)
2522,라이온코리아(주)
2523,금호미쓰이화학(주)
2524,삼성전기(주) 수원사업장
2525,삼성전기(주) 부산사업장
2526,삼성전기(주) 세종사업장
2527,SK하이닉스(주) 이천본사
2528,SK하이닉스(주) 분당사업장
2529,SK하이닉스(주) 청주사업장
2530,DL케미칼(주)HDPE공장
2531,DL케미칼(주) 본사 사옥(돈의문센터)
2532,DL케미칼(주)여수C4공장
2533,DL케미칼(주)여수LHDPE공장
2534,DL케미칼(주)여수PB공장
2535,온세미컨덕터코리아(주)
2536,한화토탈(주)
2537,(주)한독 음성공장
2538,한온시스템(주) 대전공장
2539,한온시스템(주) 평택공장
2540,한온시스템(주)_울산공장
2541,볼보그룹코리아(주)
2542,롯데이네오스화학
2543,도레이첨단소재(주)
2544,도레이첨단소재(주)_구미2공장
2545,도레이첨단소재(주)_구미5공장
2546,도레이첨단소재(주)_안성공장
2547,도레이첨단소재(주)_유구공장
2548,도레이첨단소재(주)구미1공장
2549,도레이첨단소재(주)구미4공장
2550,도레이첨단소재(주)군산공장
2551,(주)국순당 횡성공장
2552,(주)DB하이텍 부천공장
2553,(주)DB하이텍 상우공장
2554,동서석유화학(주)
2555,서울우유협동조합 안산공장
2556,서울우유협동조합 거창공장
2557,서울우유협동조합 양주신공장
2558,(주)엠에스씨
2559,(주)디비메탈
2560,(주)디비메탈 동해공장
2561,르노코리아자동차 주식회사(부산공장)
2562,르노코리아자동차 기흥연구소
2563,르노코리아자동차 영업본부
2564,한국타이어앤테크놀로지(주) 본사
2565,한국타이어앤테크놀로지(주) 금산공장
2566,한국타이어앤테크놀로지(주) 대전공장
2567,한국타이어앤테크놀로지(주) 생산기술연구소
2568,한국테크노돔
2569,넥센타이어(주) 양산공장
2570,넥센타이어(주) 창녕공장
2571,SK케미칼(본사)
2572,SK케미칼 울산
2573,SK케미칼 청주
2574,에이치디현대인프라코어 인천공장
2575,에이치디현대인프라코어 군산공장
2576,영화금속(주)
2577,영화금속(주)_함안공장
2578,영화금속(주)제2공장
2579,현대제철
2580,현대제철 당진제철소
2581,현대제철 순천공장
2582,현대제철 예산2공장
2583,현대제철 예산공장
2584,현대제철 울산 대구경공장
2585,현대제철 울산공장
2586,현대제철 인천공장
2587,현대제철 포항공장
2588,현대제철_포항2공장
2589,대한제당(주)
2590,대한제당(주)인천사료
2591,태광산업(주)
2592,태광산업(주) 반여공장
2593,태광산업(주) 석유화학 1공장
2594,태광산업(주) 석유화학 2공장
2595,태광산업(주) 석유화학 3공장
2596,태광산업(주) 울산공장
2597,태광산업(주)대구사업소
2598,(주)케이씨씨
2599,(주)케이씨씨 김천공장
2600,라이온코리아(주)
2601,삼성전기(주) 수원사업장
2602,삼성전기(주) 부산사업장
2603,삼성전기(주) 세종사업장
2604,(주)한독 음성공장
